,Sentences,Perplexities (ckpt 773),Perplexities (ckpt 1546),Perplexities (ckpt 2319),Perplexities (ckpt 3092),Perplexities (ckpt 3865),Perplexities (ckpt 4638),Perplexities (ckpt 5411),Perplexities (ckpt 6184),Perplexities (ckpt 6957),Perplexities (ckpt 7730)
111,Ben de istemem.,55.267555236816406,46.62107467651367,53.527320861816406,54.41697692871094,46.7906379699707,54.294551849365234,53.45783615112305,44.97841262817383,35.10889434814453,33.233524322509766
112,Her sıra bir öğrenci.,728.7206420898438,778.028076171875,671.9396362304688,432.79736328125,422.8695983886719,390.9912414550781,410.1922607421875,441.5635681152344,434.0495910644531,410.88677978515625
113,"Çünkü nasıl yargılarsanız öyle yargılanacaksınız. Hangi ölçekle verirseniz, aynı ölçekle alacaksınız.",1822.1031494140625,1153.4390869140625,1093.9627685546875,991.6168212890625,749.34765625,521.3892822265625,501.4916687011719,389.4303283691406,449.26336669921875,469.45086669921875
114,"Askerler, kendilerine verilen buyruk uyarınca Pavlusu alıp geceleyin Antipatrise götürdüler.",4432.3857421875,1392.700927734375,1323.453369140625,814.498291015625,1567.21240234375,844.8037109375,1272.843017578125,1208.59033203125,1080.630126953125,989.3323974609375
115,- Hasta değilim.,70.96991729736328,124.61087036132812,71.92156219482422,79.94669342041016,65.10324096679688,57.80418395996094,40.64352798461914,40.116939544677734,42.639442443847656,38.19327163696289
116,büyük dosyaları indirmek Sabit konular (Google Play güncellemeler dahil),5648.46533203125,3731.336181640625,2886.528076171875,3028.799560546875,2358.90234375,1871.6004638671875,2141.001953125,1420.684326171875,1488.900634765625,1351.16845703125
117,O zaman İnsanoğlunun bulut içinde büyük güç ve görkemle geldiğini görecekler.,831.2352294921875,421.5436706542969,307.1973571777344,266.9956970214844,193.5034942626953,128.94309997558594,163.96066284179688,128.50503540039062,119.99491882324219,118.99821472167969
118,Her zaman neden onların ışıkları var bizim yok diye merak ederdim.,737.0283813476562,427.9201354980469,340.46124267578125,278.2748107910156,304.9970397949219,318.8152160644531,311.9502258300781,226.3280792236328,327.71563720703125,283.6282653808594
119,"Çünkü görünen her şey ışıktır. Bunun için şöyle deniyor: ‹‹Uyan, ey uyuyan! Ölümden diril! Mesih sana ışık saçacak.››",2539.759765625,1363.029296875,1192.582763671875,798.6641235351562,617.266357421875,468.0951843261719,448.8439025878906,379.74658203125,421.26678466796875,394.2243347167969
120,Aptalsın cidden.,3475.4912109375,2408.18505859375,4589.9853515625,3587.67919921875,1565.333984375,1781.5101318359375,1299.9222412109375,1584.878173828125,1407.097412109375,1443.96484375
121,"GönderForm gönderiliyor, lütfen biraz bekleyin.",1018.5521240234375,717.0808715820312,703.5487060546875,746.30810546875,1216.053955078125,764.79541015625,1127.1893310546875,1230.5238037109375,1431.94970703125,1366.1988525390625
122,Sakın korkmayın!,1953.5760498046875,1022.4865112304688,919.159423828125,283.17596435546875,480.6956481933594,526.7479858398438,495.8155517578125,358.8352966308594,456.8037109375,414.1840515136719
123,Esasen her türlü dini törene katılırdım.,1395.850341796875,953.2249145507812,648.3524169921875,584.0260009765625,544.3399658203125,449.2890625,425.228271484375,476.1424560546875,519.9577026367188,490.149658203125
124,Annem bu makinenin neden büyülü olduğunu daha ilk günden bana açıklamıştı.,1453.2559814453125,1064.758056640625,705.4931030273438,883.9811401367188,612.8176879882812,651.2156372070312,565.2471923828125,611.7125854492188,616.5711669921875,585.336669921875
125,"Üçüncü melek tasını ırmaklara, su pınarlarına boşalttı; bunlar da kana dönüştü.",1307.1318359375,1370.4849853515625,883.8467407226562,611.9100952148438,598.7785034179688,539.624755859375,440.95635986328125,370.09130859375,314.7400817871094,312.6040954589844
126,(Kahkaha) Bu başarısızlık konferansı gibi birşey.,365.2316589355469,320.096923828125,198.9441375732422,246.1341094970703,204.2781982421875,204.10003662109375,187.90403747558594,151.3484344482422,148.02740478515625,135.3653106689453
127,Aksine sona yayın kanallarında aynı pakette – Malyatko TV Galychyna ТV è.,3548.95654296875,4542.484375,3083.548828125,3338.116455078125,3331.6318359375,3745.615234375,2354.93505859375,2532.580810546875,2903.675048828125,2496.880126953125
128,Benim için zil çaldı.,802.069091796875,624.2113647460938,461.5206298828125,564.4259643554688,410.3595275878906,246.2444610595703,203.7203369140625,174.84593200683594,189.52069091796875,200.46641540527344
129,Diğer，Şu anda sabit bir adresi kullanmak bir sayısal tür ayar，范例: http://www.wukungfu.com/archives/123,2057.185791015625,1013.6614379882812,620.1649780273438,550.28076171875,540.2130737304688,372.02838134765625,371.802978515625,316.251708984375,261.2934875488281,270.6183166503906
130,"Siz beni seçmediniz, ben sizi seçtim. Gidip meyve veresiniz, meyveniz de kalıcı olsun diye sizi ben atadım. Öyle ki, benim adımla Babadan ne dilerseniz size versin.",1006.865234375,742.358154296875,399.4876708984375,413.00506591796875,393.6916198730469,312.2998352050781,333.5787048339844,266.49468994140625,246.13177490234375,240.4464111328125
131,Şimdi söyle bana.,417.12255859375,118.53988647460938,83.95257568359375,90.56067657470703,51.61992263793945,57.49254608154297,36.75291442871094,30.664838790893555,32.14579391479492,32.29412841796875
132,- Anahtarlar nerede?,99.67604064941406,177.01513671875,86.737548828125,105.99472045898438,53.33698272705078,67.0291519165039,31.959209442138672,43.102657318115234,41.081417083740234,41.998443603515625
133,Denendiğim zamanlar benimle birlikte dayanmış olanlar sizlersiniz.,1563.7867431640625,931.37353515625,926.9548950195312,912.900634765625,780.2705688476562,633.4647216796875,568.1005859375,624.599609375,792.6525268554688,863.4012451171875
134,"Kimse başkâhin olma onurunu kendi kendine alamaz; ancak Harun gibi, Tanrı tarafından çağrılırsa alır.",1323.6912841796875,1913.345703125,1037.8343505859375,928.00390625,935.38671875,678.08056640625,743.98046875,796.6585693359375,829.900146484375,789.0383911132812
135,"Yok eğer Tanrının işiyse, bu adamları yok edemezsiniz. Hatta kendinizi Tanrıya karşı savaşır durumda bulabilirsiniz.›› Kurul üyeleri Gamalielin bu öğüdünü kabul ettiler.",2267.60400390625,1356.946533203125,1306.632080078125,941.2918701171875,834.45947265625,727.0675048828125,667.6602172851562,619.6917114257812,553.3063354492188,606.3101196289062
136,"Eğer Mijue T500 satın ilgilenen varsa, Ben online alışveriş Fastcardtech öneriyor. Onlar güvenilir servis ve web üzerinde en düşük fiyatlarla sunuyoruz, Dünya çapında ücretsiz kargo ile. Aşağıda kendi sitesini ziyaret etmek için linke tıklayın:",1158.0992431640625,294.4307556152344,138.95945739746094,56.85542297363281,48.605377197265625,33.305294036865234,32.06946563720703,26.060544967651367,15.444363594055176,14.39551067352295
137,Bize Ulaşın: temas[at]mt4indicators.com,1464.6826171875,1833.5985107421875,884.0950317382812,585.7696533203125,323.2710266113281,321.5661926269531,383.89288330078125,504.3838806152344,400.06201171875,388.491455078125
138,Hiçbir şey duyamıyorum,502.4251403808594,523.1522216796875,196.34576416015625,140.4036407470703,187.18870544433594,178.01181030273438,91.79505920410156,88.54023742675781,78.81708526611328,88.94384002685547
139,Ama onların gözleri Onu tanıma gücünden yoksun bırakılmıştı.,1407.150390625,1360.553955078125,646.153076171875,437.5677795410156,418.6999816894531,419.9380798339844,266.4877014160156,361.0932922363281,336.6305236816406,329.07781982421875
140,Bak bu harika.,158.83128356933594,147.41360473632812,101.7267837524414,93.61442565917969,98.17301940917969,89.74305725097656,81.42559814453125,78.04048919677734,61.503902435302734,61.8990592956543
141,"Durmadan aynı soruyu sormaları üzerine doğruldu ve, ‹‹İçinizde kim günahsızsa, ilk taşı o atsın!›› dedi.",604.6395874023438,351.14971923828125,284.2460632324219,259.2856750488281,187.3091583251953,183.65052795410156,174.75547790527344,134.8466339111328,141.97645568847656,138.084716796875
142,Deneyimleyen benlik açısından şüphesiz ki B çok daha kötü bir deneyim yaşadı.,2008.3660888671875,1435.96630859375,910.2920532226562,1215.1068115234375,704.0534057617188,588.2525024414062,562.8230590820312,670.432861328125,577.1828002929688,608.1356811523438
143,Bana söyleyeceğin bir şey mi var?,119.89665985107422,106.357666015625,56.77279281616211,21.419391632080078,16.213388442993164,16.29513168334961,18.049575805664062,13.52737045288086,12.113348007202148,10.746358871459961
144,Ne oldu?,26.41034507751465,21.320484161376953,17.517108917236328,16.015247344970703,14.216160774230957,26.950132369995117,20.599178314208984,19.2058048248291,22.261394500732422,22.165489196777344
145,- Susacak mısın?,189.83689880371094,174.5491943359375,93.47798156738281,103.38433837890625,52.404998779296875,75.23519134521484,47.303306579589844,30.07724952697754,39.995147705078125,37.395023345947266
146,- Ayrıldık.,160.17581176757812,125.20408630371094,151.06146240234375,241.33523559570312,168.00997924804688,105.42959594726562,121.8136215209961,96.16874694824219,130.5126953125,120.62781524658203
147,"Bizler, kızlarımıza ve meslektaşlarımıza, ve kendimize terfi etmek için A aldığımıza, masada oturabileceğimize inanmamız gerektiğini söylemeliyiz. Ve bunu erkeklerin herhangi bir tavizde bulunalarına gerek olmayan, ama bizlerin tavizlerde bulunmasını gerektiren bir dünyada yapmalıyız.",769.9385986328125,633.485595703125,447.47686767578125,449.2611999511719,281.3888854980469,287.78997802734375,240.4490509033203,238.71942138671875,226.63812255859375,216.44810485839844
148,Onun buna ihtiyacı yok.,95.3445816040039,98.83662414550781,75.85759735107422,73.78455352783203,62.03086471557617,43.944175720214844,38.582767486572266,39.8969841003418,40.20862579345703,37.741729736328125
149,Ne istiyorsun lan?,108.17967987060547,60.96744918823242,33.925472259521484,50.3575439453125,49.31174850463867,41.806514739990234,42.45320129394531,41.92127990722656,25.926664352416992,31.05574607849121
150,Kahverengi. Teşekkür ederim. Aşağıdaki?,360.0992736816406,742.4979858398438,748.3974609375,602.1195068359375,453.3242492675781,604.5591430664062,576.2678833007812,499.6520690917969,431.7769775390625,507.9281311035156
151,Kendini idare edebilir.,357.4037780761719,214.70880126953125,180.09393310546875,149.7021026611328,243.74819946289062,136.01219177246094,184.678955078125,155.01190185546875,161.26589965820312,158.291748046875
152,"İsa daha sonra adamı tapınakta buldu. ‹‹Bak, iyi oldun. Artık günah işleme de başına daha kötü bir şey gelmesin›› dedi.",280.8996887207031,229.56776428222656,199.906005859375,178.07972717285156,175.62400817871094,144.93238830566406,158.93417358398438,134.1857147216797,119.90048217773438,107.70440673828125
153,"Çünkü Mesih bedenin kurtarıcısı olarak kilisenin başı olduğu gibi, erkek de kadının başıdır.",895.8392333984375,697.4996337890625,468.3161926269531,289.8531494140625,265.3472900390625,226.4018096923828,201.49925231933594,185.3009033203125,177.15902709960938,166.43682861328125
154,"Öğretmenlerin sahip olduğu panele, şu anda girebilirsiniz ve çocuklarınız, yeğenleriniz, ya da kuzenleriniz için koç olabilirsiniz ya da ''Boys and Girls Club''taki çocuklara.",1255.72216796875,1353.8797607421875,767.0126342773438,610.4378051757812,650.6218872070312,467.2898864746094,407.46942138671875,428.77862548828125,384.595947265625,357.5575256347656
155,"O zaman İsa öğrencilerine, ‹‹Ürün bol, ama işçi az›› dedi,",358.9850769042969,218.16299438476562,281.50225830078125,232.25567626953125,171.6772918701172,122.87876892089844,160.51467895507812,124.62090301513672,112.04186248779297,108.1325454711914
156,"Eğer bütün dünyadaki eğitim sistemlerini düşünürseniz, halk eğitimi öğrencileri üniversiteye hazırlayan bir süreçtten öte bir anlam taşımamaktadır. Ve sonuç olarak bir çok yetenekli,",995.298095703125,775.8333740234375,679.425048828125,522.6988525390625,426.63800048828125,371.6062316894531,389.31707763671875,336.6446533203125,327.00286865234375,298.72515869140625
157,"Onları da dinlemezse, durumu inanlılar topluluğuna bildir. Topluluğu da dinlemezse, onu putperest ya da vergi görevlisi say.",2209.42724609375,1163.861083984375,727.83544921875,872.5316772460938,776.7550659179688,950.4204711914062,1100.199462890625,817.76416015625,745.1644897460938,759.7286376953125
158,Buraya size yardıma geldim.,995.5643920898438,502.67864990234375,692.8387451171875,337.3562316894531,354.023681640625,340.18359375,319.7047424316406,324.6446228027344,312.4527893066406,348.3238830566406
159,Ölümü karşılıksız kalmayacak.,6688.19775390625,2524.541259765625,1438.4176025390625,937.7759399414062,1002.102783203125,1290.434814453125,784.3826904296875,840.2222290039062,627.7509155273438,665.4259033203125
160,"Size dürüstçe birşey sorayım -- ve uyarıyorum, terapist olmak için eğitildim, yani rahatça sizden daha uzun bekleyebilirim -- elinizi kaldırırsanız süper olur -- dürüstçe, içinizden kaçınız incinebileceğiniz bir şey yapmayı düşünürken, ya da incinebileceğiniz bir şey söylerken ""Allahım, incinebilirlik bir zayıflık. Bu zayıflık.""",1551.9879150390625,1129.9549560546875,726.6845092773438,644.206298828125,469.0499267578125,433.2447814941406,427.0772399902344,367.29632568359375,369.0843200683594,349.27056884765625
161,"Alacak $5 üzerinde siparişler için indirim $55, $11 indirim...Daha",195.87689208984375,62.93963623046875,31.56109046936035,28.95732879638672,23.249544143676758,21.96709632873535,18.517805099487305,11.844419479370117,13.94556999206543,13.991361618041992
162,"""Sanırım birisini görmem lazım. Tavsiyen var mı?"" dediğinizde kim olduğunuzu tam olarak anlarsınız.",808.2550659179688,426.5340576171875,369.49212646484375,266.02911376953125,200.09024047851562,132.56593322753906,127.04896545410156,116.99137878417969,104.13534545898438,100.13140869140625
163,Pek konuşmuyor.,506.7072448730469,235.3519287109375,244.31919860839844,138.43789672851562,77.35936737060547,155.78912353515625,194.41188049316406,116.92964172363281,137.1367950439453,139.8330535888672
164,"Cin kovulunca adamın dili çözüldü. Halk hayret içinde, ‹‹İsrailde böylesi hiç görülmemiştir›› diyordu.",1179.8634033203125,755.8762817382812,611.1435546875,538.1988525390625,669.1116333007812,360.3526306152344,385.5042419433594,381.24359130859375,325.5025634765625,320.4393005371094
165,The Walking Dead'in önceki bölümlerinde...,2104.19970703125,1168.06640625,589.7784423828125,233.48802185058594,238.25784301757812,180.92471313476562,140.97137451171875,135.6146240234375,159.59127807617188,152.0641632080078
166,"Çünkü sen canımı ölüler diyarına terk etmeyeceksin, Kutsalının çürümesine izin vermeyeceksin.",580.5740966796875,402.4028625488281,322.9486999511719,178.67453002929688,214.88978576660156,188.78517150878906,118.28507232666016,113.07024383544922,105.58601379394531,94.53518676757812
167,Bu eski şey mi?,124.30060577392578,106.44295501708984,94.25989532470703,100.78792572021484,80.95352172851562,101.79398345947266,89.34647369384766,86.27637481689453,85.03649139404297,84.4130859375
168,"Tam ruhu, veya phaggotry sızlanan? Hakim olmak.",1516.6087646484375,1581.465087890625,2607.3740234375,2185.109375,2155.077392578125,2296.83837890625,1798.8692626953125,2189.54931640625,2132.35009765625,2464.7236328125
