,Sentences,Epoch: 1 (ckpt: 1054),Epoch: 2 (ckpt: 2108),Epoch: 3 (ckpt: 3162),Epoch: 4 (ckpt: 4216),Epoch: 5 (ckpt: 5270),Epoch: 6 (ckpt: 6324)
152,"Darnach fand ihn Jesus im Tempel und sprach zu ihm: Siehe zu, du bist gesund geworden; sündige hinfort nicht mehr, daß dir nicht etwas Ärgeres widerfahre.",271.4780578613281,170.1433868408203,113.63919067382812,90.56546020507812,91.09255981445312,77.32649993896484
153,"Denn der Mann ist des Weibes Haupt, gleichwie auch Christus das Haupt ist der Gemeinde, und er ist seines Leibes Heiland.",571.2652587890625,269.0516662597656,265.1405944824219,198.0460968017578,151.53631591796875,134.28775024414062
154,"Diese Seiten für Lehrer, Sie können sich da jetzt anmelden und können im Wesentlichen ein Coach für Ihre Kinder, oder Neffen oder Cousins werden oder vielleicht für einige Kinder des Boys and Girls Club.",348.93463134765625,308.44500732421875,218.6346435546875,152.97738647460938,154.1757354736328,122.45027160644531
155,"Da sprach er zu seinen Jüngern: Die Ernte ist groß, aber wenige sind der Arbeiter.",257.6263732910156,234.6398162841797,117.66957092285156,96.68661499023438,95.49845886230469,67.50846862792969
156,Das gesamte System der öffentlichen Bildung weltweit ist ein in die Länge gezogener Prozess der Eintrittsprüfung in die Universität.,283.35223388671875,193.93014526367188,112.00031280517578,106.88800048828125,104.11642456054688,100.34788513183594
157,"Hört er die nicht, so sage es der Gemeinde. Hört er die Gemeinde nicht, so halt ihn als einen Zöllner oder Heiden.",439.0108642578125,307.6497497558594,343.7679138183594,252.3575897216797,303.3849792480469,432.82977294921875
158,Ich kam um zu helfen,470.4382019042969,805.3208618164062,469.7012023925781,435.4704895019531,535.2964477539062,680.5167236328125
159,Ihr Tod wird nicht unerwidert bleiben.,1088.2703857421875,779.3231811523438,596.224853515625,329.6148986816406,233.75381469726562,168.0263214111328
160,"Lassen Sie mich ehrlich fragen -- und ich warne Sie, ich bin ausgebildete Therapeutin, darum kann ich Sie locker aussitzen -- daher wäre es toll, wenn Sie Ihre Hände heben würden -- wie viele von Ihnen denken wirklich, wenn Sie etwas Verletzliches tun, oder etwas Verletzliches sagen, ""Gott, Verletzlichkeit ist Schwäche. Ist das Schwäche?""",173.9147186279297,122.28489685058594,70.84819793701172,84.29193115234375,62.42974090576172,63.75401306152344
161,"Sie erhalten $5 Rabatt für Bestellungen über $55, $11 Rabatt...Mehr",171.29876708984375,69.59847259521484,28.03636360168457,23.159687042236328,18.017330169677734,16.760801315307617
162,"Ich sage Ihnen etwas: Sie wissen, wer Sie sind, wenn Sie Ihre Freunde anrufen und sagen: ""Ich glaube, ich muss jemanden aufsuchen.",100.75125885009766,46.266395568847656,36.36016845703125,28.76054573059082,29.40131378173828,25.587465286254883
163,Er redet nicht viel.,696.792236328125,396.7640380859375,462.699951171875,253.29202270507812,412.87274169921875,363.99896240234375
164,"Und da der Teufel war ausgetrieben, redete der Stumme. Und das Volk verwunderte sich und sprach: Solches ist noch nie in Israel gesehen worden.",235.3293914794922,115.07208251953125,117.18814086914062,85.22796630859375,66.76885986328125,59.31441116333008
165,"Bisher bei AMCs ""The Walking Dead""...",452.17315673828125,559.1367797851562,274.3454284667969,303.2402038574219,201.5464324951172,221.01089477539062
166,"Denn du wirst meine Seele nicht dem Tode lassen, auch nicht zugeben, daß dein Heiliger die Verwesung sehe.",391.5283508300781,228.6643829345703,238.18251037597656,198.87832641601562,159.09231567382812,172.25144958496094
167,Dieses alte Ding?,1622.187744140625,1801.80859375,1356.094482421875,904.7689819335938,399.58441162109375,716.2081298828125
168,"Voller Geist, oder voll zu jammern phaggotry? Sie werden die Richter.",500.66473388671875,505.2374572753906,379.5688171386719,384.199462890625,396.1651306152344,474.13421630859375
169,"du sprichst man solle nicht ehebrechen, und du brichst die Ehe; dir greuelt vor den Götzen, und du raubest Gott, was sein ist;",370.5984802246094,204.8123016357422,136.7554473876953,116.70977783203125,101.77792358398438,98.27835845947266
170,"Des andern Tages aber in der Nacht stand der HERR bei ihm und sprach: Sei getrost, Paulus! denn wie du von mir zu Jerusalem gezeugt hast, also mußt du auch zu Rom zeugen.",260.4723205566406,119.27680969238281,108.29891204833984,70.28274536132812,65.3209457397461,42.83009719848633
171,Wie Party im Stil Dieses Silvester Dec,1528.4942626953125,867.2836303710938,929.3492431640625,483.01513671875,840.1994018554688,606.8671875
172,Redest du mit mir?,262.2188720703125,140.37417602539062,94.08329010009766,80.83956909179688,71.92804718017578,67.81336212158203
173,"also daß wir uns euer rühmen unter den Gemeinden Gottes über eure Geduld und euren Glauben in allen Verfolgungen und Trübsalen, die ihr duldet;",466.735595703125,330.2682800292969,259.1427917480469,168.753173828125,140.75059509277344,115.17485046386719
174,"Das sollst du aber wissen, daß in den letzten Tagen werden greuliche Zeiten kommen.",326.34722900390625,225.01837158203125,164.31944274902344,104.10987854003906,142.3861541748047,91.64452362060547
175,Das ist möglich.,304.98004150390625,188.53184509277344,147.17831420898438,171.82504272460938,132.77825927734375,166.28634643554688
176,Was ist los?,216.02586364746094,94.43197631835938,77.07132720947266,64.5625228881836,55.249637603759766,68.59207916259766
177,"Es mag zwei Tage, drei Tage, vier Tage dauern, aber sie hören nicht auf, bevor sie eine Lösung finden, oder besser sogar, eine Versöhnung.",242.24884033203125,135.61422729492188,88.7247543334961,64.33028411865234,81.47332763671875,85.1055679321289
178,Was gibt es noch?,252.7891082763672,162.5894775390625,99.06182098388672,65.72627258300781,67.8807144165039,60.620540618896484
179,"Wenn nun die ganze Gemeinde zusammenkäme an einen Ort und redeten alle mit Zungen, es kämen aber hinein Laien oder Ungläubige, würden sie nicht sagen, ihr wäret unsinnig?",509.7802429199219,349.2482604980469,181.6485137939453,152.74974060058594,144.98802185058594,108.25373077392578
180,Schlagwörter 25 Suchen Kommentare 0 Info RSS-Feed,1499.1807861328125,1280.0751953125,454.8143310546875,264.5310363769531,46.76139450073242,78.06464385986328
181,"Wenn wir aber Nahrung und Kleider haben, so lasset uns genügen.",874.6441040039062,440.4559631347656,298.58203125,202.10885620117188,204.59152221679688,168.32705688476562
182,Kommt her! Kommt...,7257.09033203125,2121.498046875,3927.411865234375,1593.094482421875,1844.3358154296875,1209.5230712890625
183,Ich will dich nicht...,313.7846374511719,153.6818389892578,94.26583099365234,158.60377502441406,112.64237213134766,106.30803680419922
184,- Ich bin gleich da. - Was?,230.8957977294922,123.39671325683594,83.71192932128906,94.54185485839844,93.37672424316406,75.32913970947266
185,"Und er sprach zu ihnen: Wohl fein habt ihr Gottes Gebote aufgehoben, auf daß ihr eure Aufsätze haltet.",405.0749816894531,229.5419158935547,173.68679809570312,119.76334381103516,89.00692749023438,81.75080108642578
186,"Aber der Hauptgrund war, dass so etwas passiert, wenn ich dazu gezwungen werde, ein Lady-Gaga-Schmuddel-Mikro zu tragen.",334.8205871582031,149.81536865234375,126.08641052246094,103.0688705444336,76.9003677368164,60.49859619140625
187,"Euch nun, die ihr glaubet, ist er köstlich; den Ungläubigen aber ist der Stein, den die Bauleute verworfen haben, der zum Eckstein geworden ist,",318.8866882324219,166.1223907470703,109.80973052978516,96.66605377197266,85.13056945800781,74.46099853515625
188,"Wahrlich, wahrlich ich sage euch: Es sei denn, daß das Weizenkorn in die Erde falle und ersterbe, so bleibt's allein; wo es aber erstirbt, so bringt es viele Früchte.",326.3645324707031,232.84793090820312,162.1408233642578,131.7670135498047,135.1664581298828,132.3680419921875
189,"Ja, ich komme in Rapliedern vor.",289.0804748535156,297.45526123046875,222.99053955078125,217.68084716796875,209.28182983398438,290.28070068359375
190,"Es ist hier kein Unterschied unter Juden und Griechen; es ist aller zumal ein HERR, reich über alle, die ihn anrufen.",448.9528503417969,317.3402404785156,246.91371154785156,149.89926147460938,166.85887145996094,178.94908142089844
191,"Zu Israel aber spricht er: ""Den ganzen Tag habe ich meine Hände ausgestreckt zu dem Volk, das sich nicht sagen läßt und widerspricht.""",373.7479553222656,204.40408325195312,127.92830657958984,101.09674072265625,83.33588409423828,83.21536254882812
192,Ich bring dich um!,713.2607421875,335.1165771484375,203.2278594970703,141.47474670410156,123.30089569091797,111.45624542236328
193,Warum tun wir uns so schwer damit?,211.78543090820312,295.9710998535156,218.40821838378906,201.5771942138672,253.87786865234375,131.53530883789062
194,Gehst du da ran?,822.3933715820312,316.758056640625,276.3542785644531,174.0547637939453,165.2363739013672,187.8512725830078
195,Die mit denen ich startete waren deutlich einfacher.,583.0357055664062,690.635009765625,512.483642578125,432.4635314941406,658.9271850585938,568.1135864257812
196,"Januar 22, 2019",2675.60302734375,837.54296875,795.6619262695312,900.3640747070312,804.6552734375,611.4985961914062
197,Weiter kann ich nicht fahren.,205.68423461914062,173.6862335205078,100.93802642822266,109.00886535644531,113.46770477294922,96.10200500488281
198,"-Ach, ich weiß nicht.",82.4386215209961,83.78729248046875,162.13880920410156,143.36529541015625,160.38055419921875,102.94264221191406
199,Hab ich was falsch gemacht?,734.58984375,507.1208190917969,639.0687255859375,450.92755126953125,568.74755859375,487.4083251953125
200,"Einer aber von denen, die dabeistanden, zog sein Schwert aus und schlug des Hohenpriesters Knecht und hieb ihm ein Ohr ab.",529.2442016601562,352.64178466796875,242.23092651367188,150.66236877441406,124.07865905761719,119.89842224121094
201,- Hab ich nicht.,355.4053649902344,390.3089294433594,217.49668884277344,228.9842987060547,172.15078735351562,156.63121032714844
202,"und sagte: „Das Problem ist, dass Du ein Zwei-Pobacken-Spieler bist.",208.18231201171875,111.35234832763672,89.77484893798828,57.45425796508789,62.552330017089844,52.353275299072266
203,"Wir haben Forschung betrieben und uns die 100 ikonischsten Firmen der Welt angeschaut – Carnegie, Westinghouse, Edison, Ford die neuen Firmen, Google, Yahoo.",533.7376098632812,333.3211364746094,235.540771484375,203.25759887695312,168.6099090576172,119.45758819580078
204,"Die neue 13in MacBook Air ist kleiner und leichter als die alte Version, hat einen weit überlegenen Bildschirm, ein größerer Kraft-Touch-Trackpad, und bessere Lautsprecher. Es ist auch teurer bei £ 1.199. Die Nachteile umfassen die Butterfly-Tastatur und den Kern M / Y-Reihe-Prozessor.",302.029296875,146.30722045898438,151.08993530273438,131.46890258789062,98.94710540771484,92.51929473876953
205,"Und blieb allda bis nach dem Tod des Herodes, auf daß erfüllet würde, was der HERR durch den Propheten gesagt hat, der da spricht: ""Aus Ägypten habe ich meinen Sohn gerufen.""",298.1637268066406,217.64804077148438,160.52210998535156,94.56272888183594,74.61255645751953,71.56263732910156
206,Weißt du das noch?,324.71240234375,370.30120849609375,209.11285400390625,113.8432846069336,56.151092529296875,49.69862365722656
207,Aber keine Sorge.,1164.258544921875,674.9263916015625,323.2349548339844,282.23046875,336.16229248046875,238.83294677734375
208,- Na und?,3198.1591796875,2799.1201171875,4865.6884765625,2357.601318359375,982.0336303710938,910.4205322265625
209,"Da aber die Juden aus der Schule gingen, baten die Heiden, daß sie am nächsten Sabbat ihnen die Worte sagten.",234.0102081298828,149.1600799560547,120.51817321777344,93.2529296875,82.84803009033203,70.75748443603516
210,"Sie hat so viele Romane gelesen, so viele verschiedene Romane hier.",577.1924438476562,311.7628479003906,455.1180725097656,231.5460968017578,226.175537109375,185.6050262451172
211,"Aber als echter Mann wusste ich natürlich, was zu tun war:",449.6414489746094,241.06932067871094,208.14796447753906,148.14137268066406,121.1307144165039,98.12710571289062
212,"Wie nun Paulus gewohnt war, ging er zu ihnen hinein und redete mit ihnen an drei Sabbaten aus der Schrift,",343.64434814453125,236.53086853027344,111.03819274902344,96.33663177490234,59.62236785888672,66.55362701416016
213,"Da das seine Jünger hörten, entsetzten sie sich sehr und sprachen: Ja, wer kann denn selig werden?",311.4334411621094,173.88128662109375,134.2991485595703,97.5615005493164,136.74534606933594,86.92510223388672
214,-Das ist toll!,509.49591064453125,569.1018676757812,357.4235534667969,408.7356872558594,408.0772705078125,553.6290893554688
215,"""Sind Sie im Urlaub hier, meine Liebe?""",676.673583984375,587.048095703125,668.80126953125,525.2638549804688,281.31817626953125,162.5355987548828
216,"Ja, klingt gut.",286.6383361816406,181.5015869140625,195.50131225585938,130.01898193359375,158.40635681152344,108.2158432006836
217,"Machen Sie es schwieriger, nur mit Ihrer Hand.",239.391845703125,240.16957092285156,133.83885192871094,125.52198791503906,117.03194427490234,107.05030822753906
218,Ich liebe ihn!,1046.3802490234375,687.717529296875,242.57131958007812,201.2042999267578,163.900634765625,204.51193237304688
219,Das ist ein Schiff.,144.13856506347656,107.11994934082031,76.64531707763672,66.52884674072266,103.22537994384766,109.06999969482422
220,"Joyne bietet zwei Softwarepaket – Travel Lite и Basis. Erstens können Sie kaufen 13 Euro pro Monat, Sekunde für 22 Euro pro Monat. Die Bedingung für ein Abonnement zu erhalten, ist ein Abo-Service, mindestens, innerhalb eines Jahres.",324.6322326660156,249.86463928222656,168.83782958984375,141.7174072265625,124.23974609375,103.14168548583984
221,Du magst mich gar nicht.,382.5220947265625,160.861083984375,258.4095764160156,89.63775634765625,57.46001052856445,60.94794845581055
222,Er ist in allem.,556.970703125,307.7515563964844,411.478515625,286.1647033691406,407.1996154785156,373.6002197265625
223,"Und was soll ich mehr sagen? Die Zeit würde mir zu kurz, wenn ich sollte erzählen von Gideon und Barak und Simson und Jephthah und David und Samuel und den Propheten,",239.65533447265625,173.68174743652344,123.11483764648438,103.62973022460938,102.7401123046875,87.66307067871094
224,"Haben sie alle Gaben, gesund zu machen? Reden sie alle mancherlei Sprachen? Können sie alle auslegen?",460.7044372558594,355.6806945800781,228.7860870361328,223.8611602783203,226.06005859375,159.3499298095703
225,"Wo ihr aber den Menschen ihre Fehler nicht vergebet, so wird euch euer Vater eure Fehler auch nicht vergeben.",507.45050048828125,405.13507080078125,211.1343536376953,201.50204467773438,107.80916595458984,101.56455993652344
226,So lasset nun niemand euch Gewissen machen über Speise oder über Trank oder über bestimmte Feiertage oder Neumonde oder Sabbate;,1026.508544921875,613.750244140625,610.577880859375,344.1929016113281,177.22381591796875,196.7915496826172
227,"Oder wie darfst du sagen zu deinem Bruder: Halt, ich will dir den Splitter aus deinem Auge ziehen, und siehe, ein Balken ist in deinem Auge?",278.82843017578125,165.23362731933594,156.94236755371094,132.48321533203125,104.95889282226562,101.209228515625
